"";"PERNOME_P";"SERBASE";"TEMNOME_P";"FNTNOME_P";"SERCODIGOTROLL";"SERNOME_P";"QtdConsultas";"Posicao"
"1";"Diária";"Macroeconômico";"Financeiras";"Bacen/Boletim/M. Finan.";"BM366_TJOVER366";"Taxa de juros - Selic - fixada pelo Copom";760;1
"2";"Diária";"Macroeconômico";"Financeiras";"Bacen Outras/SGS";"GM366_TJOVER366";"Taxa de juros - Over / Selic";755;2
"3";"Diária";"Macroeconômico";"Financeiras";"JP Morgan";"JPM366_EMBI366";"EMBI + Risco-Brasil";581;3
"4";"Diária";"Macroeconômico";"Financeiras";"BM&FBovespa";"GM366_IBVSP366";"Índice de ações - Ibovespa - fechamento";399;4
"5";"Diária";"Macroeconômico";"Câmbio";"Bacen Outras/SGS";"GM366_ERV366";"Taxa de câmbio - R$ / US$ - comercial - venda - média";348;5
"6";"Diária";"Macroeconômico";"Câmbio";"Bacen Outras/SGS";"GM366_ERC366";"Taxa de câmbio - R$ / US$ - comercial - compra - média";332;6
"7";"Diária";"Macroeconômico";"Câmbio";"BM&FBovespa";"BMF366_FUT1DOL366";"Taxa de câmbio - R$ / US$ - comercial - futuro: vencimento em t+1";102;7
"8";"Diária";"Macroeconômico";"Financeiras";"Bacen Outras/SGS";"GM366_TJTR366";"Taxa de juros - TR";92;8
"9";"Diária";"Macroeconômico";"Câmbio";"IPEA";"GM366_ERVV366";"Taxa de câmbio - R$ / US$ - comercial - venda - média - volatilidade";85;9
"10";"Diária";"Macroeconômico";"Economia internacional";"EIA";"EIA366_PBRENT366";"Preço - pétroleo bruto - Brent (FOB)";80;10
"11";"Diária";"Macroeconômico";"Financeiras";"IPEA";"GM366_TJOVERV366";"Taxa de juros - Over / Selic - volatilidade";78;11
"12";"Diária";"Macroeconômico";"Economia internacional";"Valor Econômico";"VALOR366_FEDFUND366";"taxa de juros básica - Federal Funds - fixada pelo FOMC";63;12
"13";"Diária";"Macroeconômico";"Câmbio";"Valor Econômico";"GM366_ERTUR366";"Taxa de câmbio - R$ / US$ - turismo - venda - média";59;13
"14";"Diária";"Macroeconômico";"Câmbio";"Bacen Outras/SGS";"GM366_EUROC366";"Zona do Euro - taxa de câmbio - R$ / euro - compra - média";58;14
"15";"Diária";"Macroeconômico";"Câmbio";"Bacen Outras/SGS";"GM366_EUROV366";"Zona do Euro - taxa de câmbio - R$ / euro - venda - média";58;14
"16";"Diária";"Macroeconômico";"Câmbio";"Valor Econômico";"GM366_ERPV366";"Taxa de câmbio - R$ / US$ - paralelo - venda - média";57;16
"17";"Diária";"Macroeconômico";"Câmbio";"Bacen Outras/SGS";"GM366_EREURO366";"Zona do Euro - taxa de câmbio - euro / US$ - média";54;17
"18";"Diária";"Macroeconômico";"Financeiras";"Valor Econômico";"VALOR366_GLOBAL40366";"Bônus global República (40) - spread (série interrompida)";53;18
"19";"Diária";"Macroeconômico";"Financeiras";"IPEA";"GM366_IBVSPV366";"Índice de ações - Ibovespa - fechamento - volatilidade";51;19
"20";"Diária";"Macroeconômico";"Financeiras";"BM&FBovespa";"BMF366_FUT1DI1366";"Taxa de juros - DI de 1 dia - futuro: vencimento em t+1";40;20
"21";"Diária";"Macroeconômico";"Economia internacional";"Valor Econômico";"GM366_DOW366";"índice de ações - Dow Jones - fechamento";38;21
"22";"Diária";"Macroeconômico";"Economia internacional";"Nasdaq";"SGS366_NASDAQ366";"índice de ações - NASDAQ - fechamento";36;22
"23";"Diária";"Macroeconômico";"Câmbio";"BM&FBovespa";"BMF366_FUT6DOL366";"Taxa de câmbio - R$ / US$ - comercial - futuro: vencimento em t+6";30;23
"24";"Diária";"Macroeconômico";"Economia internacional";"EIA";"EIA366_PWTI366";"Preço - pétroleo bruto - WTI (FOB)";27;24
"25";"Diária";"Macroeconômico";"Comércio exterior";"MDIC/SECEX";"SECEX366_XVTOT366";"Exportações - média semanal";25;25
"26";"Diária";"Macroeconômico";"Correção monetária";"Bacen Outras/SGS";"SGS366_URV366";"URV - valor corrente";23;26
"27";"Diária";"Macroeconômico";"Câmbio";"BM&FBovespa";"BMF366_FUT3DOL366";"Taxa de câmbio - R$ / US$ - comercial - futuro: vencimento em t+3";21;27
"28";"Diária";"Macroeconômico";"Financeiras";"Valor Econômico";"VALOR366_TJCBOND366";"C-Bond - spread";18;28
"29";"Diária";"Macroeconômico";"Preços";"FGV/Conj. Econ. - IGP";"IGP366_IPCS366";"Inflação - IPC-S";18;28
